headers=16
lattice=1
N=4096
D=2
maxAttachments=4
folded=1
phi=0.250000
alpha=0.500000
x0_lo=0.000000
x0_hi=128.000000
x1_lo=0.000000
x1_hi=128.000000
x0_periodic=1
x1_periodic=1
seedMass=1000000000000.000000
columns=11
id,x0,x1,assignedSeedStatus,currentSeedStatus,diameter,attachments,att_1,att_2,att_3,att_4
82,73.500000,25.500000,1,1,1.000000,3,1267,1045,2000,NaN
83,26.500000,59.500000,1,1,1.000000,2,2398,518,NaN,NaN
84,15.500000,101.500000,1,1,1.000000,1,896,NaN,NaN,NaN
85,121.500000,97.500000,1,1,1.000000,2,2034,2335,NaN,NaN
86,0.500000,116.500000,1,1,1.000000,2,913,1390,NaN,NaN
87,50.500000,104.500000,1,1,1.000000,2,1820,2906,NaN,NaN
88,37.500000,56.500000,1,1,1.000000,2,2399,624,NaN,NaN
89,117.500000,113.500000,1,1,1.000000,2,1259,2430,NaN,NaN
90,100.500000,52.500000,1,1,1.000000,2,1553,1245,NaN,NaN
91,84.500000,22.500000,1,1,1.000000,4,3495,541,4019,1273
92,3.500000,118.500000,1,1,1.000000,2,1340,908,NaN,NaN
93,115.500000,59.500000,1,1,1.000000,2,1218,470,NaN,NaN
94,127.500000,46.500000,1,1,1.000000,2,39,249,NaN,NaN
95,28.500000,76.500000,1,1,1.000000,2,1663,2951,NaN,NaN
96,123.500000,45.500000,1,1,1.000000,4,816,1305,656,2155
97,87.500000,22.500000,1,1,1.000000,3,3331,3192,2011,NaN
98,102.500000,1.500000,1,1,1.000000,2,2180,44,NaN,NaN
99,37.500000,60.500000,1,1,1.000000,2,636,1492,NaN,NaN
100,88.500000,10.500000,1,1,1.000000,3,836,1757,1269,NaN
101,77.500000,65.500000,1,1,1.000000,2,314,1139,NaN,NaN
102,109.500000,2.500000,1,1,1.000000,3,1172,4040,2882,NaN
103,14.500000,61.500000,1,1,1.000000,1,2858,NaN,NaN,NaN
104,33.500000,57.500000,1,1,1.000000,3,1391,2355,3549,NaN
105,20.500000,117.500000,1,1,1.000000,3,3215,2148,2731,NaN
106,77.500000,98.500000,1,1,1.000000,1,3010,NaN,NaN,NaN
107,20.500000,22.500000,1,1,1.000000,2,1091,2075,NaN,NaN
108,78.500000,45.500000,1,1,1.000000,4,3324,1671,2436,1205
109,107.500000,91.500000,1,1,1.000000,2,3728,2197,NaN,NaN
110,22.500000,94.500000,1,1,1.000000,2,3234,1754,NaN,NaN
111,51.500000,9.500000,1,1,1.000000,3,651,4007,505,NaN
112,106.500000,11.500000,1,1,1.000000,2,3919,1788,NaN,NaN
113,32.500000,26.500000,1,1,1.000000,3,3799,3943,4053,NaN
114,9.500000,107.500000,1,1,1.000000,1,591,NaN,NaN,NaN
115,57.500000,119.500000,1,1,1.000000,3,3624,2561,3536,NaN
116,27.500000,88.500000,1,1,1.000000,1,2204,NaN,NaN,NaN
117,21.500000,26.500000,1,1,1.000000,2,126,1926,NaN,NaN
118,125.500000,21.500000,1,1,1.000000,2,2866,3318,NaN,NaN
119,88.500000,103.500000,1,1,1.000000,1,155,NaN,NaN,NaN
120,90.500000,38.500000,1,1,1.000000,1,877,NaN,NaN,NaN
121,53.500000,105.500000,1,1,1.000000,3,669,1801,3722,NaN
122,6.500000,49.500000,1,1,1.000000,2,1468,3053,NaN,NaN
123,79.500000,121.500000,1,1,1.000000,2,1119,3527,NaN,NaN
124,23.500000,104.500000,1,1,1.000000,2,2954,855,NaN,NaN
125,16.500000,76.500000,1,1,1.000000,2,1913,1227,NaN,NaN
126,20.500000,26.500000,1,1,1.000000,2,117,1734,NaN,NaN
127,70.500000,15.500000,1,1,1.000000,2,3349,2683,NaN,NaN
128,92.500000,86.500000,1,1,1.000000,1,2101,NaN,NaN,NaN
129,34.500000,83.500000,1,1,1.000000,2,1460,2298,NaN,NaN
130,12.500000,19.500000,1,1,1.000000,2,2168,1435,NaN,NaN
131,1.500000,66.500000,1,1,1.000000,2,2384,200,NaN,NaN
132,29.500000,90.500000,1,1,1.000000,2,1108,560,NaN,NaN
133,117.500000,110.500000,1,1,1.000000,1,33,NaN,NaN,NaN
134,18.500000,40.500000,1,1,1.000000,3,865,1798,342,NaN
135,105.500000,123.500000,1,1,1.000000,3,2985,1291,2993,NaN
136,97.500000,19.500000,1,1,1.000000,2,3452,2644,NaN,NaN
137,115.500000,11.500000,1,1,1.000000,2,263,2807,NaN,NaN
138,106.500000,124.500000,1,1,1.000000,2,2642,1291,NaN,NaN
139,76.500000,72.500000,1,1,1.000000,3,1504,2912,158,NaN
140,46.500000,5.500000,1,1,1.000000,3,255,3658,2171,NaN
141,20.500000,63.500000,1,1,1.000000,4,3868,2402,3716,655
142,97.500000,59.500000,1,1,1.000000,2,3400,53,NaN,NaN
143,4.500000,106.500000,1,1,1.000000,3,4071,507,2498,NaN
144,124.500000,1.500000,1,1,1.000000,1,3424,NaN,NaN,NaN
145,4.500000,122.500000,1,1,1.000000,3,3999,3912,2950,NaN
146,110.500000,78.500000,1,1,1.000000,1,1416,NaN,NaN,NaN
147,52.500000,67.500000,1,1,1.000000,2,1289,1635,NaN,NaN
148,65.500000,120.500000,1,1,1.000000,3,1857,2942,872,NaN
149,63.500000,20.500000,1,1,1.000000,2,2411,3687,NaN,NaN
150,13.500000,41.500000,1,1,1.000000,2,2822,2804,NaN,NaN
151,100.500000,42.500000,1,1,1.000000,3,677,2364,2261,NaN
152,33.500000,10.500000,1,1,1.000000,3,3796,2252,1909,NaN
153,30.500000,86.500000,1,1,1.000000,2,964,2630,NaN,NaN
154,82.500000,120.500000,1,1,1.000000,1,1047,NaN,NaN,NaN
155,88.500000,104.500000,1,1,1.000000,4,2780,1193,3050,119
156,54.500000,67.500000,1,1,1.000000,3,3124,1635,559,NaN
157,5.500000,18.500000,1,1,1.000000,4,2135,3801,2653,3620
158,76.500000,71.500000,1,1,1.000000,3,3457,10,139,NaN
159,5.500000,22.500000,1,1,1.000000,2,714,755,NaN,NaN
160,125.500000,11.500000,1,1,1.000000,3,3153,1675,3091,NaN
161,12.500000,88.500000,1,1,1.000000,3,2447,315,1362,NaN
162,126.500000,70.500000,1,1,1.000000,3,2351,2189,1683,NaN
163,17.500000,45.500000,1,1,1.000000,3,531,587,2476,NaN
164,60.500000,82.500000,1,1,1.000000,3,3597,396,2726,NaN
165,69.500000,108.500000,1,1,1.000000,4,1063,735,3682,3371
166,125.500000,25.500000,1,1,1.000000,3,1426,2063,3629,NaN
167,65.500000,46.500000,1,1,1.000000,3,2460,1265,660,NaN
168,35.500000,92.500000,1,1,1.000000,2,1103,586,NaN,NaN
169,28.500000,9.500000,1,1,1.000000,2,1999,1262,NaN,NaN
170,21.500000,116.500000,1,1,1.000000,2,3215,771,NaN,NaN
171,109.500000,13.500000,1,1,1.000000,2,989,562,NaN,NaN
172,43.500000,15.500000,1,1,1.000000,3,2720,3930,2262,NaN
173,27.500000,95.500000,1,1,1.000000,2,3082,3873,NaN,NaN
