headers=16
lattice=1
N=4096
D=2
maxAttachments=4
folded=1
phi=0.100382
alpha=0.500000
x0_lo=0.000000
x0_hi=202.000000
x1_lo=0.000000
x1_hi=202.000000
x0_periodic=1
x1_periodic=1
seedMass=1000000000000.000000
columns=11
id,x0,x1,assignedSeedStatus,currentSeedStatus,diameter,attachments,att_1,att_2,att_3,att_4
82,107.500000,24.500000,1,1,1.000000,3,1372,1064,1290,NaN
83,27.500000,128.500000,1,1,1.000000,1,2517,NaN,NaN,NaN
84,9.500000,169.500000,1,1,1.000000,2,1523,444,NaN,NaN
85,174.500000,152.500000,1,1,1.000000,2,2110,896,NaN,NaN
86,21.500000,181.500000,1,1,1.000000,1,3176,NaN,NaN,NaN
87,79.500000,169.500000,1,1,1.000000,2,3095,1878,NaN,NaN
88,71.500000,68.500000,1,1,1.000000,2,2518,447,NaN,NaN
89,177.500000,161.500000,1,1,1.000000,3,2852,1281,1590,NaN
90,154.500000,39.500000,1,1,1.000000,2,947,1593,NaN,NaN
91,123.500000,19.500000,1,1,1.000000,3,3759,544,2116,NaN
92,28.500000,188.500000,1,1,1.000000,3,924,3838,3522,NaN
93,167.500000,58.500000,1,1,1.000000,1,1241,NaN,NaN,NaN
94,173.500000,36.500000,1,1,1.000000,2,39,2848,NaN,NaN
95,27.500000,140.500000,1,1,1.000000,2,3626,3148,NaN,NaN
96,170.500000,37.500000,1,1,1.000000,3,1328,1631,2244,NaN
97,125.500000,20.500000,1,1,1.000000,2,3565,2381,NaN,NaN
98,151.500000,193.500000,1,1,1.000000,2,1389,2273,NaN,NaN
99,69.500000,75.500000,1,1,1.000000,2,802,639,NaN,NaN
100,136.500000,199.500000,1,1,1.000000,2,847,1638,NaN,NaN
101,109.500000,125.500000,1,1,1.000000,2,3145,2106,NaN,NaN
102,158.500000,197.500000,1,1,1.000000,1,2780,NaN,NaN,NaN
103,12.500000,135.500000,1,1,1.000000,3,1883,3703,892,NaN
104,38.500000,129.500000,1,1,1.000000,2,3855,2472,NaN,NaN
105,49.500000,181.500000,1,1,1.000000,2,3434,2887,NaN,NaN
106,124.500000,163.500000,1,1,1.000000,3,3206,2487,1208,NaN
107,40.500000,35.500000,1,1,1.000000,1,1111,NaN,NaN,NaN
108,102.500000,47.500000,1,1,1.000000,3,2133,1721,353,NaN
109,154.500000,151.500000,1,1,1.000000,3,4020,2651,652,NaN
110,61.500000,161.500000,1,1,1.000000,3,3457,1965,2912,NaN
111,71.500000,1.500000,1,1,1.000000,2,655,944,NaN,NaN
112,134.500000,9.500000,1,1,1.000000,3,3269,3229,1842,NaN
113,54.500000,37.500000,1,1,1.000000,2,2121,1302,NaN,NaN
114,6.500000,175.500000,1,1,1.000000,1,545,NaN,NaN,NaN
115,77.500000,194.500000,1,1,1.000000,3,2515,3219,765,NaN
116,24.500000,142.500000,1,1,1.000000,3,1361,255,2660,NaN
117,44.500000,39.500000,1,1,1.000000,1,336,NaN,NaN,NaN
118,6.500000,16.500000,1,1,1.000000,2,3551,3045,NaN,NaN
119,143.500000,154.500000,1,1,1.000000,1,3633,NaN,NaN,NaN
120,137.500000,31.500000,1,1,1.000000,3,891,3697,1537,NaN
121,85.500000,170.500000,1,1,1.000000,1,674,NaN,NaN,NaN
122,7.500000,117.500000,1,1,1.000000,2,1637,190,NaN,NaN
123,134.500000,187.500000,1,1,1.000000,2,1139,3003,NaN,NaN
124,62.500000,170.500000,1,1,1.000000,3,2391,365,3510,NaN
125,12.500000,141.500000,1,1,1.000000,2,1981,3069,NaN,NaN
126,51.500000,45.500000,1,1,1.000000,2,3486,3682,NaN,NaN
127,101.500000,15.500000,1,1,1.000000,2,2829,4030,NaN,NaN
128,120.500000,156.500000,1,1,1.000000,2,770,3590,NaN,NaN
129,81.500000,153.500000,1,1,1.000000,4,3764,3050,1494,2830
130,21.500000,8.500000,1,1,1.000000,2,2259,832,NaN,NaN
131,189.500000,138.500000,1,1,1.000000,2,3192,1154,NaN,NaN
132,69.500000,162.500000,1,1,1.000000,4,1440,3906,1129,2418
133,166.500000,158.500000,1,1,1.000000,1,33,NaN,NaN,NaN
134,19.500000,112.500000,1,1,1.000000,2,879,1853,NaN,NaN
135,146.500000,188.500000,1,1,1.000000,3,866,1993,943,NaN
136,147.500000,15.500000,1,1,1.000000,3,3705,699,2786,NaN
137,7.500000,0.500000,1,1,1.000000,3,698,2976,3955,NaN
138,148.500000,188.500000,1,1,1.000000,2,2782,2969,NaN,NaN
139,121.500000,146.500000,1,1,1.000000,3,1541,159,10,NaN
140,65.500000,201.500000,1,1,1.000000,1,3163,NaN,NaN,NaN
141,8.500000,140.500000,1,1,1.000000,2,209,4006,NaN,NaN
142,150.500000,63.500000,1,1,1.000000,3,3644,1934,3062,NaN
143,0.500000,170.500000,1,1,1.000000,1,1491,NaN,NaN,NaN
144,79.500000,57.500000,1,1,1.000000,1,3274,NaN,NaN,NaN
145,15.500000,197.500000,1,1,1.000000,2,1002,460,NaN,NaN
146,29.500000,189.500000,1,1,1.000000,2,3522,924,NaN,NaN
147,155.500000,132.500000,1,1,1.000000,2,3132,854,NaN,NaN
148,90.500000,125.500000,1,1,1.000000,1,1312,NaN,NaN,NaN
149,81.500000,193.500000,1,1,1.000000,2,886,2707,NaN,NaN
150,76.500000,7.500000,1,1,1.000000,3,581,2414,2643,NaN
151,8.500000,109.500000,1,1,1.000000,3,2994,3245,164,NaN
152,151.500000,39.500000,1,1,1.000000,3,2481,682,2949,NaN
153,54.500000,26.500000,1,1,1.000000,4,2616,1828,2352,1505
154,24.500000,140.500000,1,1,1.000000,3,3113,3538,2660,NaN
155,137.500000,177.500000,1,1,1.000000,2,1066,3982,NaN,NaN
156,135.500000,157.500000,1,1,1.000000,3,3811,2944,3497,NaN
157,89.500000,77.500000,1,1,1.000000,1,1043,NaN,NaN,NaN
158,16.500000,8.500000,1,1,1.000000,3,3694,2048,719,NaN
159,120.500000,146.500000,1,1,1.000000,2,3712,139,NaN,NaN
160,14.500000,8.500000,1,1,1.000000,3,719,2162,2221,NaN
161,31.500000,1.500000,1,1,1.000000,3,2662,1725,3061,NaN
162,22.500000,155.500000,1,1,1.000000,2,1388,2567,NaN,NaN
163,194.500000,140.500000,1,1,1.000000,2,3154,946,NaN,NaN
