headers=17
lattice=1
N=1024
D=2
phi=0.000488
folded=1
x0_lo=-0.500000
x0_hi=127.500000
x1_lo=-0.500000
x1_hi=127.500000
x0_periodic=1
x1_periodic=1
iters=33739
alpha=-0.500000
seedMass=1000000000000.000000
maxAttachments=4
columns=12
id,x0,x1,assignedSeedStatus,currentSeedStatus,diameter,attachments,att_1,att_2,att_3,att_4
209,23,100,1,1,1,1,90,NaN,NaN,NaN
210,41,109,1,1,1,3,616,702,784,NaN
211,100,16,1,1,1,2,735,693,NaN,NaN
212,94,47,1,1,1,2,815,606,NaN,NaN
213,43,30,1,1,1,2,964,695,NaN,NaN
214,58,90,1,1,1,3,386,952,129,NaN
215,39,22,1,1,1,2,192,937,NaN,NaN
216,109,97,1,1,1,2,27,626,NaN,NaN
217,101,44,1,1,1,1,727,NaN,NaN,NaN
218,34,1,1,1,1,2,931,1002,NaN,NaN
219,48,106,1,1,1,1,336,NaN,NaN,NaN
220,20,125,1,1,1,1,648,NaN,NaN,NaN
221,32,3,1,1,1,2,456,903,NaN,NaN
222,94,38,1,1,1,2,560,458,NaN,NaN
223,108,34,1,1,1,1,609,NaN,NaN,NaN
224,102,15,1,1,1,3,541,118,282,NaN
225,121,48,1,1,1,2,387,208,NaN,NaN
226,48,112,1,1,1,2,722,108,NaN,NaN
227,43,103,1,1,1,2,817,235,NaN,NaN
228,25,97,1,1,1,2,331,395,NaN,NaN
229,90,104,1,1,1,3,877,751,280,NaN
230,118,13,1,1,1,1,666,NaN,NaN,NaN
231,37,29,1,1,1,2,79,786,NaN,NaN
232,96,45,1,1,1,3,959,645,938,NaN
233,13,14,1,1,1,2,13,121,NaN,NaN
234,58,10,1,1,1,2,604,396,NaN,NaN
235,44,103,1,1,1,2,227,154,NaN,NaN
236,98,47,1,1,1,1,182,NaN,NaN,NaN
237,112,19,1,1,1,2,136,842,NaN,NaN
238,115,98,1,1,1,2,263,160,NaN,NaN
239,95,106,1,1,1,1,418,NaN,NaN,NaN
240,10,61,1,1,1,1,840,NaN,NaN,NaN
241,15,121,1,1,1,1,1000,NaN,NaN,NaN
242,7,119,1,1,1,2,324,874,NaN,NaN
243,25,89,1,1,1,2,579,580,NaN,NaN
244,10,1,1,1,1,2,514,406,NaN,NaN
245,38,110,1,1,1,1,383,NaN,NaN,NaN
246,31,95,1,1,1,2,264,67,NaN,NaN
247,99,107,1,1,1,3,595,287,682,NaN
248,108,102,1,1,1,1,46,NaN,NaN,NaN
249,26,91,1,1,1,2,1001,306,NaN,NaN
250,93,30,1,1,1,2,363,265,NaN,NaN
251,104,35,1,1,1,2,63,304,NaN,NaN
252,45,104,1,1,1,2,475,154,NaN,NaN
253,109,42,1,1,1,3,814,325,152,NaN
254,33,99,1,1,1,2,661,143,NaN,NaN
255,3,58,1,1,1,4,669,535,1009,352
256,6,118,1,1,1,2,202,30,NaN,NaN
257,43,15,1,1,1,2,449,649,NaN,NaN
258,61,11,1,1,1,2,598,810,NaN,NaN
259,98,103,1,1,1,1,423,NaN,NaN,NaN
260,95,40,1,1,1,3,767,875,734,NaN
261,54,13,1,1,1,2,778,707,NaN,NaN
262,38,15,1,1,1,2,898,962,NaN,NaN
263,116,98,1,1,1,1,238,NaN,NaN,NaN
264,32,95,1,1,1,2,307,246,NaN,NaN
265,93,31,1,1,1,2,250,428,NaN,NaN
266,22,11,1,1,1,2,585,17,NaN,NaN
267,55,91,1,1,1,2,77,886,NaN,NaN
268,99,49,1,1,1,1,867,NaN,NaN,NaN
269,19,4,1,1,1,1,772,NaN,NaN,NaN
270,44,27,1,1,1,1,72,NaN,NaN,NaN
271,110,100,1,1,1,3,655,688,819,NaN
272,7,65,1,1,1,2,516,850,NaN,NaN
273,36,96,1,1,1,2,841,350,NaN,NaN
274,107,40,1,1,1,2,518,556,NaN,NaN
275,11,122,1,1,1,2,754,924,NaN,NaN
276,117,101,1,1,1,2,510,335,NaN,NaN
277,54,14,1,1,1,1,578,NaN,NaN,NaN
278,93,28,1,1,1,3,363,822,486,NaN
279,36,26,1,1,1,2,103,715,NaN,NaN
280,90,103,1,1,1,3,34,868,229,NaN
281,4,12,1,1,1,1,512,NaN,NaN,NaN
282,102,16,1,1,1,2,224,574,NaN,NaN
283,106,14,1,1,1,3,528,368,53,NaN
284,12,125,1,1,1,3,596,824,654,NaN
285,92,25,1,1,1,2,416,193,NaN,NaN
286,38,21,1,1,1,1,192,NaN,NaN,NaN
287,98,107,1,1,1,2,572,247,NaN,NaN
288,35,3,1,1,1,2,76,820,NaN,NaN
289,34,95,1,1,1,2,589,307,NaN,NaN
290,47,114,1,1,1,3,699,1020,470,NaN
291,57,18,1,1,1,1,501,NaN,NaN,NaN
292,113,49,1,1,1,1,676,NaN,NaN,NaN
293,9,63,1,1,1,1,900,NaN,NaN,NaN
294,105,42,1,1,1,2,342,370,NaN,NaN
295,22,94,1,1,1,3,55,729,445,NaN
296,26,1,1,1,1,1,328,NaN,NaN,NaN
297,90,95,1,1,1,2,597,870,NaN,NaN
298,99,27,1,1,1,2,805,113,NaN,NaN
299,2,7,1,1,1,3,460,617,848,NaN
300,29,15,1,1,1,2,892,355,NaN,NaN
301,61,92,1,1,1,1,701,NaN,NaN,NaN
302,98,39,1,1,1,1,106,NaN,NaN,NaN
303,53,16,1,1,1,2,984,673,NaN,NaN
304,104,36,1,1,1,2,251,1023,NaN,NaN
305,97,104,1,1,1,2,1007,423,NaN,NaN
306,25,91,1,1,1,2,580,249,NaN,NaN
307,33,95,1,1,1,2,264,289,NaN,NaN
308,99,109,1,1,1,3,889,1019,881,NaN
309,10,52,1,1,1,2,791,31,NaN,NaN
310,93,107,1,1,1,2,960,339,NaN,NaN
311,94,22,1,1,1,2,390,620,NaN,NaN
312,20,118,1,1,1,2,317,818,NaN,NaN
313,127,10,1,1,1,1,417,NaN,NaN,NaN
314,26,11,1,1,1,1,533,NaN,NaN,NaN
315,104,43,1,1,1,2,370,833,NaN,NaN
316,55,20,1,1,1,2,480,737,NaN,NaN
317,21,118,1,1,1,3,111,312,634,NaN
318,17,123,1,1,1,2,555,184,NaN,NaN
319,11,0,1,1,1,2,514,322,NaN,NaN
320,92,105,1,1,1,2,330,866,NaN,NaN
