headers=17
lattice=1
N=1024
D=2
maxAttachments=4
folded=1
phi=0.062500
iters=32262
alpha=-0.500000
x0_lo=-0.500000
x0_hi=127.500000
x1_lo=-0.500000
x1_hi=127.500000
x0_periodic=1
x1_periodic=1
seedMass=1.000000
columns=11
id,x0,x1,assignedSeedStatus,currentSeedStatus,diameter,attachments,att_1,att_2,att_3,att_4
216,77,120,0,1,1.000000,1,162,NaN,NaN,NaN
217,84,85,0,1,1.000000,2,673,749,NaN,NaN
218,105,75,0,1,1.000000,2,39,1003,NaN,NaN
219,82,109,0,1,1.000000,1,354,NaN,NaN,NaN
220,75,124,0,1,1.000000,1,307,NaN,NaN,NaN
221,42,84,0,1,1.000000,3,978,351,831,NaN
222,86,103,0,1,1.000000,2,532,238,NaN,NaN
223,107,67,0,1,1.000000,1,497,NaN,NaN,NaN
224,0,77,0,1,1.000000,1,5,NaN,NaN,NaN
225,96,76,0,1,1.000000,2,553,714,NaN,NaN
226,73,127,0,1,1.000000,2,533,801,NaN,NaN
227,122,85,0,1,1.000000,2,987,178,NaN,NaN
228,36,86,0,1,1.000000,2,935,314,NaN,NaN
229,68,99,0,1,1.000000,2,31,608,NaN,NaN
230,100,83,0,1,1.000000,3,484,820,193,NaN
231,3,101,0,1,1.000000,3,153,107,320,NaN
232,84,108,0,1,1.000000,3,24,431,300,NaN
233,51,76,0,1,1.000000,2,1019,610,NaN,NaN
234,63,75,0,1,1.000000,3,647,252,914,NaN
235,76,5,0,1,1.000000,2,515,294,NaN,NaN
236,111,59,0,1,1.000000,2,691,1011,NaN,NaN
237,81,103,0,1,1.000000,1,194,NaN,NaN,NaN
238,86,102,0,1,1.000000,2,295,222,NaN,NaN
239,84,116,0,1,1.000000,1,40,NaN,NaN,NaN
240,119,52,0,1,1.000000,2,569,971,NaN,NaN
241,123,101,0,1,1.000000,2,80,263,NaN,NaN
242,112,62,0,1,1.000000,1,562,NaN,NaN,NaN
243,127,82,0,1,1.000000,2,42,625,NaN,NaN
244,97,69,0,1,1.000000,2,961,387,NaN,NaN
245,116,55,0,1,1.000000,2,435,525,NaN,NaN
246,106,97,0,1,1.000000,1,616,NaN,NaN,NaN
247,121,105,0,1,1.000000,2,479,705,NaN,NaN
248,120,84,0,1,1.000000,1,26,NaN,NaN,NaN
249,127,107,0,1,1.000000,2,480,151,NaN,NaN
250,0,101,0,1,1.000000,1,556,NaN,NaN,NaN
251,127,105,0,1,1.000000,2,622,151,NaN,NaN
252,62,75,0,1,1.000000,2,234,73,NaN,NaN
253,71,93,0,1,1.000000,4,279,290,160,132
254,116,92,0,1,1.000000,2,844,439,NaN,NaN
255,93,92,0,1,1.000000,2,333,13,NaN,NaN
256,48,80,0,1,1.000000,1,348,NaN,NaN,NaN
257,5,94,0,1,1.000000,2,330,1017,NaN,NaN
258,74,72,0,1,1.000000,1,347,NaN,NaN,NaN
259,78,126,0,1,1.000000,2,785,326,NaN,NaN
260,70,77,0,1,1.000000,2,322,769,NaN,NaN
261,84,16,0,1,1.000000,2,575,905,NaN,NaN
262,75,127,0,1,1.000000,3,301,533,56,NaN
263,122,101,0,1,1.000000,2,296,241,NaN,NaN
264,108,53,0,1,1.000000,3,427,666,789,NaN
265,1,79,0,1,1.000000,2,640,980,NaN,NaN
266,84,83,0,1,1.000000,3,774,555,865,NaN
267,40,87,0,1,1.000000,2,558,134,NaN,NaN
268,112,100,0,1,1.000000,2,636,876,NaN,NaN
269,107,91,0,1,1.000000,2,334,395,NaN,NaN
270,85,115,0,1,1.000000,2,938,40,NaN,NaN
271,102,46,0,1,1.000000,2,524,340,NaN,NaN
272,98,89,0,1,1.000000,3,495,43,672,NaN
273,118,76,0,1,1.000000,1,887,NaN,NaN,NaN
274,100,81,0,1,1.000000,2,820,482,NaN,NaN
275,94,89,0,1,1.000000,1,797,NaN,NaN,NaN
276,115,89,0,1,1.000000,2,670,289,NaN,NaN
277,63,88,0,1,1.000000,1,848,NaN,NaN,NaN
278,75,98,0,1,1.000000,2,643,1018,NaN,NaN
279,70,93,0,1,1.000000,1,253,NaN,NaN,NaN
280,123,87,0,1,1.000000,3,388,381,184,NaN
281,122,109,0,1,1.000000,1,928,NaN,NaN,NaN
282,109,56,0,1,1.000000,2,830,67,NaN,NaN
283,42,82,0,1,1.000000,2,775,831,NaN,NaN
284,80,10,0,1,1.000000,2,1023,455,NaN,NaN
285,75,94,0,1,1.000000,2,578,456,NaN,NaN
286,1,83,0,1,1.000000,1,832,NaN,NaN,NaN
287,113,74,0,1,1.000000,2,410,507,NaN,NaN
288,72,77,0,1,1.000000,1,322,NaN,NaN,NaN
289,116,89,0,1,1.000000,2,276,353,NaN,NaN
290,71,94,0,1,1.000000,2,679,253,NaN,NaN
291,47,73,0,1,1.000000,2,442,517,NaN,NaN
292,45,78,0,1,1.000000,1,960,NaN,NaN,NaN
293,80,87,0,1,1.000000,2,669,137,NaN,NaN
294,77,5,0,1,1.000000,2,235,478,NaN,NaN
295,86,101,0,1,1.000000,1,238,NaN,NaN,NaN
296,121,101,0,1,1.000000,2,263,730,NaN,NaN
297,83,75,0,1,1.000000,1,986,NaN,NaN,NaN
298,119,104,0,1,1.000000,2,360,397,NaN,NaN
299,61,90,0,1,1.000000,2,144,148,NaN,NaN
300,85,108,0,1,1.000000,3,418,582,232,NaN
301,75,0,0,1,1.000000,2,262,373,NaN,NaN
302,79,78,0,1,1.000000,2,665,361,NaN,NaN
303,71,75,0,1,1.000000,2,571,561,NaN,NaN
304,92,93,0,1,1.000000,2,333,585,NaN,NaN
305,102,80,0,1,1.000000,1,155,NaN,NaN,NaN
306,124,102,0,1,1.000000,1,80,NaN,NaN,NaN
307,75,125,0,1,1.000000,2,220,728,NaN,NaN
308,90,76,0,1,1.000000,2,866,450,NaN,NaN
309,81,11,0,1,1.000000,1,455,NaN,NaN,NaN
310,106,68,0,1,1.000000,3,497,498,72,NaN
311,125,88,0,1,1.000000,1,904,NaN,NaN,NaN
312,109,60,0,1,1.000000,2,485,899,NaN,NaN
313,5,100,0,1,1.000000,1,890,NaN,NaN,NaN
314,37,86,0,1,1.000000,2,650,228,NaN,NaN
315,68,92,0,1,1.000000,2,720,8,NaN,NaN
316,117,51,0,1,1.000000,3,343,511,962,NaN
317,121,83,0,1,1.000000,2,850,26,NaN,NaN
318,107,99,0,1,1.000000,3,581,717,936,NaN
319,7,94,0,1,1.000000,2,16,1017,NaN,NaN
320,2,101,0,1,1.000000,2,945,231,NaN,NaN
321,106,115,0,1,1.000000,3,572,413,596,NaN
322,71,77,0,1,1.000000,3,3,288,260,NaN
323,125,98,0,1,1.000000,2,145,167,NaN,NaN
324,92,75,0,1,1.000000,1,963,NaN,NaN,NaN
325,57,74,0,1,1.000000,2,159,105,NaN,NaN
326,78,125,0,1,1.000000,3,187,739,259,NaN
327,110,113,0,1,1.000000,2,737,191,NaN,NaN
328,59,74,0,1,1.000000,3,105,170,766,NaN
329,117,109,0,1,1.000000,2,612,845,NaN,NaN
330,4,94,0,1,1.000000,3,257,1014,117,NaN
331,38,83,0,1,1.000000,1,468,NaN,NaN,NaN
332,107,73,0,1,1.000000,2,798,82,NaN,NaN
333,92,92,0,1,1.000000,2,255,304,NaN,NaN
334,106,91,0,1,1.000000,2,269,523,NaN,NaN
335,1,116,0,1,1.000000,2,211,611,NaN,NaN
336,102,99,0,1,1.000000,2,959,102,NaN,NaN
337,9,91,0,1,1.000000,2,154,641,NaN,NaN
338,62,74,0,1,1.000000,1,386,NaN,NaN,NaN
339,85,15,0,1,1.000000,2,905,968,NaN,NaN
340,102,45,0,1,1.000000,2,271,35,NaN,NaN
341,105,93,0,1,1.000000,3,55,359,165,NaN
342,116,49,0,1,1.000000,2,603,1000,NaN,NaN
343,117,52,0,1,1.000000,3,316,463,181,NaN
344,112,44,0,1,1.000000,3,535,819,586,NaN
345,8,101,0,1,1.000000,2,955,371,NaN,NaN
346,80,102,0,1,1.000000,2,871,406,NaN,NaN
347,74,73,0,1,1.000000,2,258,566,NaN,NaN
348,47,80,0,1,1.000000,2,256,392,NaN,NaN
349,107,113,0,1,1.000000,1,536,NaN,NaN,NaN
350,34,92,0,1,1.000000,1,1002,NaN,NaN,NaN
351,41,84,0,1,1.000000,2,19,221,NaN,NaN
352,125,99,0,1,1.000000,1,516,NaN,NaN,NaN
353,116,90,0,1,1.000000,2,289,844,NaN,NaN
354,82,108,0,1,1.000000,2,431,219,NaN,NaN
355,39,79,0,1,1.000000,2,149,920,NaN,NaN
356,35,91,0,1,1.000000,3,659,1020,1002,NaN
357,43,77,0,1,1.000000,1,947,NaN,NaN,NaN
358,75,9,0,1,1.000000,2,409,648,NaN,NaN
359,105,92,0,1,1.000000,3,341,469,523,NaN
360,119,105,0,1,1.000000,2,298,705,NaN,NaN
361,78,78,0,1,1.000000,2,725,302,NaN,NaN
362,52,73,0,1,1.000000,2,621,862,NaN,NaN
363,87,14,0,1,1.000000,3,174,188,901,NaN
364,127,79,0,1,1.000000,3,436,464,640,NaN
365,125,93,0,1,1.000000,2,918,750,NaN,NaN
366,41,76,0,1,1.000000,2,437,565,NaN,NaN
367,92,109,0,1,1.000000,2,795,205,NaN,NaN
368,75,89,0,1,1.000000,2,880,800,NaN,NaN
369,7,89,0,1,1.000000,1,422,NaN,NaN,NaN
370,111,91,0,1,1.000000,3,818,34,966,NaN
371,7,101,0,1,1.000000,2,32,345,NaN,NaN
372,87,78,0,1,1.000000,2,965,760,NaN,NaN
373,75,1,0,1,1.000000,1,301,NaN,NaN,NaN
374,107,46,0,1,1.000000,2,123,547,NaN,NaN
375,79,9,0,1,1.000000,1,559,NaN,NaN,NaN
376,114,91,0,1,1.000000,2,543,41,NaN,NaN
377,81,79,0,1,1.000000,2,401,474,NaN,NaN
378,78,93,0,1,1.000000,2,989,911,NaN,NaN
379,88,108,0,1,1.000000,2,542,2,NaN,NaN
380,11,102,0,1,1.000000,2,391,634,NaN,NaN
381,123,86,0,1,1.000000,2,178,280,NaN,NaN
382,0,81,0,1,1.000000,2,997,902,NaN,NaN
383,101,100,0,1,1.000000,1,959,NaN,NaN,NaN
384,83,84,0,1,1.000000,2,726,555,NaN,NaN
385,112,60,0,1,1.000000,2,655,562,NaN,NaN
386,61,74,0,1,1.000000,2,73,338,NaN,NaN
387,96,69,0,1,1.000000,3,692,929,244,NaN
388,124,87,0,1,1.000000,1,280,NaN,NaN,NaN
389,112,98,0,1,1.000000,2,876,393,NaN,NaN
390,117,107,0,1,1.000000,1,845,NaN,NaN,NaN
391,12,102,0,1,1.000000,2,111,380,NaN,NaN
392,47,79,0,1,1.000000,3,894,176,348,NaN
393,112,97,0,1,1.000000,2,444,389,NaN,NaN
394,99,45,0,1,1.000000,1,28,NaN,NaN,NaN
395,108,91,0,1,1.000000,3,505,33,269,NaN
396,115,110,0,1,1.000000,2,658,930,NaN,NaN
397,119,103,0,1,1.000000,3,598,595,298,NaN
398,96,93,0,1,1.000000,1,411,NaN,NaN,NaN
399,74,88,0,1,1.000000,1,800,NaN,NaN,NaN
400,87,111,0,1,1.000000,1,30,NaN,NaN,NaN
401,82,79,0,1,1.000000,3,594,377,420,NaN
402,79,76,0,1,1.000000,1,990,NaN,NaN,NaN
403,103,68,0,1,1.000000,2,976,891,NaN,NaN
404,109,72,0,1,1.000000,2,896,45,NaN,NaN
405,73,75,0,1,1.000000,2,571,461,NaN,NaN
406,79,102,0,1,1.000000,1,346,NaN,NaN,NaN
407,127,111,0,1,1.000000,2,177,534,NaN,NaN
408,110,71,0,1,1.000000,3,45,624,853,NaN
409,75,8,0,1,1.000000,2,358,617,NaN,NaN
410,113,73,0,1,1.000000,2,287,985,NaN,NaN
411,96,92,0,1,1.000000,3,118,398,453,NaN
412,95,88,0,1,1.000000,2,797,202,NaN,NaN
413,106,114,0,1,1.000000,2,490,321,NaN,NaN
414,31,92,0,1,1.000000,1,654,NaN,NaN,NaN
415,109,48,0,1,1.000000,3,126,597,185,NaN
416,79,120,0,1,1.000000,3,806,162,991,NaN
417,80,89,0,1,1.000000,2,61,669,NaN,NaN
418,85,107,0,1,1.000000,2,300,872,NaN,NaN
419,75,77,0,1,1.000000,2,29,979,NaN,NaN
420,83,79,0,1,1.000000,3,487,759,401,NaN
421,118,92,0,1,1.000000,2,649,439,NaN,NaN
422,6,89,0,1,1.000000,2,369,793,NaN,NaN
423,118,102,0,1,1.000000,2,595,713,NaN,NaN
424,97,88,0,1,1.000000,2,202,43,NaN,NaN
425,126,83,0,1,1.000000,2,625,447,NaN,NaN
426,125,84,0,1,1.000000,1,158,NaN,NaN,NaN
427,108,54,0,1,1.000000,3,264,941,200,NaN
428,41,83,0,1,1.000000,2,831,143,NaN,NaN
429,0,112,0,1,1.000000,3,551,513,70,NaN
430,76,104,0,1,1.000000,2,685,90,NaN,NaN
431,83,108,0,1,1.000000,2,354,232,NaN,NaN
432,74,103,0,1,1.000000,1,576,NaN,NaN,NaN
433,1,98,0,1,1.000000,1,583,NaN,NaN,NaN
434,112,66,0,1,1.000000,1,777,NaN,NaN,NaN
435,117,55,0,1,1.000000,3,245,814,843,NaN
436,127,80,0,1,1.000000,2,364,997,NaN,NaN
437,40,76,0,1,1.000000,2,366,574,NaN,NaN
438,93,94,0,1,1.000000,1,585,NaN,NaN,NaN
439,117,92,0,1,1.000000,2,421,254,NaN,NaN
440,106,74,0,1,1.000000,2,39,82,NaN,NaN
441,107,71,0,1,1.000000,3,798,142,589,NaN
442,48,73,0,1,1.000000,2,291,77,NaN,NaN
443,101,88,0,1,1.000000,1,95,NaN,NaN,NaN
444,112,96,0,1,1.000000,2,393,1001,NaN,NaN
445,5,101,0,1,1.000000,2,153,32,NaN,NaN
446,80,84,0,1,1.000000,3,120,136,112,NaN
447,125,83,0,1,1.000000,2,933,425,NaN,NaN
448,8,93,0,1,1.000000,2,16,125,NaN,NaN
449,108,89,0,1,1.000000,1,505,NaN,NaN,NaN
450,90,75,0,1,1.000000,2,529,308,NaN,NaN
451,98,81,0,1,1.000000,1,942,NaN,NaN,NaN
452,110,76,0,1,1.000000,1,74,NaN,NaN,NaN
453,95,92,0,1,1.000000,2,13,411,NaN,NaN
454,124,106,0,1,1.000000,2,885,767,NaN,NaN
